time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,11.0593454565,-12.4810700509,19.2925789031,5.85631445304,5.70983813708,0.0,8.75947980136,-9.30810863461,0.807198545232,-0.119477590385,-0.223015124441,0.0,451.8381335069129,453.67731030766726,452.74371474261216,453.5128986182487
3.900000000000003,11.5913421209,-13.0468830846,19.3328504233,5.85011172114,5.69682042485,0.0,8.97387901575,-9.55315001609,0.533658413503,-0.0825601910656,-0.207009872502,0.0,427.5931146404398,428.90622874691013,427.0998987173024,430.2276461743814
3.960000000000003,12.1384310724,-13.6289569399,19.3594065498,5.84518322715,5.68435761779,0.0,9.26215120264,-9.84984623391,0.349216413723,-0.081317709463,-0.209156492656,0.0,469.2453995660746,469.0387153091661,470.22215650806027,470.3133679554254
4.020000000000002,12.7040795145,-14.2297622574,19.3761654633,5.84053825812,5.67132539157,0.0,9.59227158388,-10.1773619768,0.206500304947,-0.0705783897057,-0.242548918535,0.0,492.8255216499614,490.3071389239929,492.75726427955067,493.5466451191232
4.080000000000001,13.2854212276,-14.8478487411,19.3786232318,5.83669113942,5.65639432866,0.0,9.78603712273,-10.4265340598,-0.125905568148,-0.0536053886149,-0.266007733043,0.0,422.09246855961726,419.99526781746846,420.5696889479786,422.03450376539234
4.14,13.8805910993,-15.4823673114,19.3635205686,5.83318987115,5.64085390666,0.0,10.0528648419,-10.7247549343,-0.379823773742,-0.0701208914263,-0.247796423588,0.0,459.22545113437184,460.60291593479195,460.4578905439696,459.1466202604644
4.199999999999998,14.4913232562,-16.1346813292,19.3322118327,5.8285672663,5.62556636296,0.0,10.3047352843,-11.0198987833,-0.666008646715,-0.096816285599,-0.274838812062,0.0,454.15142131644774,451.9111189704338,453.50490485372995,451.34970392294093
4.259999999999997,15.120002406,-16.8065001485,19.2865737537,5.82374126925,5.60957474478,0.0,10.6505488449,-11.3744699927,-0.85887616818,-0.0593692313104,-0.253669949826,0.0,497.4169154128477,498.90154220823064,497.64123407239083,500.3707986672421
4.319999999999996,15.7655096954,-17.4975959193,19.2244388935,5.82008288079,5.59445879428,0.0,10.8663479766,-11.6632509618,-1.21413319428,-0.0643894693191,-0.248672899859,0.0,438.76001642597475,439.11031769048304,438.1099714575195,437.6894467798455
4.379999999999995,16.4226941778,-18.2055855556,19.1392445879,5.81583839361,5.57988988778,0.0,11.0399750813,-11.9379259698,-1.62710246275,-0.0881356076289,-0.233133419635,0.0,416.3758952602268,417.67037587555654,417.53605772988533,415.4536659932206
4.439999999999993,17.0923075717,-18.931423391,19.0310513632,5.81046866853,5.56718792547,0.0,11.2800709134,-12.2580021044,-1.9816392038,-0.0923618984092,-0.186787774202,0.0,447.4654749284343,451.17806953056316,450.42138632974223,450.07272419958207
4.499999999999992,17.7758512773,-19.6765508204,18.9007364742,5.80496076266,5.55663155577,0.0,11.5042884981,-12.5811859271,-2.36425327343,-0.0906954457798,-0.160172550694,0.0,442.1006432679387,444.2586481709791,444.0905513409271,444.2201985211453
4.559999999999991,18.4740070496,-20.4420551916,18.7482946492,5.79920061456,5.5469736279,0.0,11.7667590196,-12.9372211577,-2.71965355216,-0.109578132199,-0.162598154641,0.0,462.54338121240903,462.32869109874116,464.42289131316824,462.9311202941334
4.6199999999999894,19.1876780485,-21.229219859,18.5739423724,5.79326041424,5.53734750043,0.0,12.0214368115,-13.3033359529,-3.09473806712,-0.0835243748236,-0.156432367134,0.0,461.793339986893,462.2562764977107,461.12267519244193,463.16883327829504
4.679999999999988,19.9124831244,-22.0366943507,18.3727706549,5.7880366421,5.52826524435,0.0,12.1389663952,-13.615052951,-3.61216362387,-0.0952875160665,-0.142806739342,0.0,398.40243407779394,399.622465950028,398.4178427275428,397.3329201693976
4.739999999999987,20.6481523868,-22.8653061075,18.1438142931,5.78230054829,5.51931319953,0.0,12.3824802156,-14.0074833883,-4.02240910497,-0.0962366867852,-0.166743592958,0.0,458.9303190088456,457.0047309529633,458.9568145051363,458.87397541989856
4.799999999999986,21.3981066367,-23.7178298181,17.8895397155,5.77613961056,5.50910482475,0.0,12.6151884385,-14.4122620942,-4.45632414185,-0.120442852235,-0.177971409133,0.0,456.1282929857439,455.2031669959054,457.6691007465108,455.7281998870362
4.859999999999984,22.16025599,-24.5943193317,17.6071898379,5.76959114808,5.49804420093,0.0,12.7893689694,-14.8067333126,-4.95802291783,-0.0928833608201,-0.201791964973,0.0,431.781250150864,429.7309503616692,432.3386057841279,434.64438670843833
4.919999999999983,22.9334211253,-25.4953524709,17.2947467736,5.76434283157,5.48597730763,0.0,12.9822719828,-15.2305180813,-5.45975758186,-0.0784031078434,-0.199796193169,0.0,441.410753686646,441.53558587113326,441.6867202807172,442.87349632072403
4.979999999999982,23.7144552667,-26.4206666809,16.9485483977,5.76024391806,5.47376597598,0.0,13.0526716722,-15.6170350721,-6.08202734718,-0.053370436109,-0.212252856722,0.0,386.04764330687385,384.8217825719603,383.4585737187189,385.82618687527116
5.0399999999999805,24.502419799,-27.3711920236,16.5667756825,5.75677405936,5.46107310195,0.0,13.2125723214,-16.070753758,-6.64661729057,-0.0687079922995,-0.210176407146,0.0,426.1878478904309,426.31919338757257,427.4912464105779,426.1790079698014
